,paper_id,outdegree,sum_outdegrees_successors,avg_outdegree_successors
857,1076,15,191,12.733333333333333
858,9204083,0,0,0.0
859,9212149,0,0,0.0
860,9301068,0,0,0.0
861,9401062,3,1,0.3333333333333333
862,9407114,15,58,3.8666666666666667
863,9611011,11,123,11.181818181818182
864,9701025,7,176,25.142857142857142
865,9703030,23,361,15.695652173913043
866,9703189,13,126,9.692307692307692
867,9809095,21,176,8.380952380952381
868,9809130,24,492,20.5
869,9901053,16,189,11.8125
870,9903246,35,672,19.2
871,9911249,20,261,13.05
872,1077,59,2051,34.76271186440678
873,9210127,1,0,0.0
874,9302099,3,3,1.0
875,9503207,3,3,1.0
876,9509080,6,24,4.0
877,9601038,8,94,11.75
878,9603104,11,87,7.909090909090909
879,9605042,24,251,10.458333333333334
880,9606169,17,302,17.764705882352942
881,9608053,31,591,19.06451612903226
882,9701137,20,517,25.85
883,9702093,45,1078,23.955555555555556
884,9703059,36,753,20.916666666666668
885,9704177,18,295,16.38888888888889
886,9705037,12,170,14.166666666666666
887,9707148,10,92,9.2
888,9707160,26,317,12.192307692307692
889,9708040,14,234,16.714285714285715
890,9804026,25,484,19.36
891,9804092,51,1083,21.235294117647058
892,9807011,42,673,16.023809523809526
893,9809147,51,1098,21.529411764705884
894,9810214,23,430,18.695652173913043
895,9811035,28,683,24.392857142857142
896,9812118,41,797,19.4390243902439
897,9812158,15,355,23.666666666666668
898,9901101,23,491,21.347826086956523
899,9904069,13,315,24.23076923076923
900,9904092,36,779,21.63888888888889
901,9906055,34,1076,31.647058823529413
902,9906234,38,908,23.894736842105264
903,9907184,35,741,21.17142857142857
904,9908023,40,808,20.2
905,9908064,32,810,25.3125
906,9908072,38,814,21.42105263157895
907,9909010,24,566,23.583333333333332
908,9909107,21,356,16.952380952380953
909,9909116,14,372,26.571428571428573
910,9909172,57,1425,25.0
911,9911081,54,1303,24.12962962962963
912,9912257,48,1758,36.625
913,1080,11,177,16.09090909090909
914,9204099,0,0,0.0
915,9302126,10,46,4.6
916,9412184,36,153,4.25
917,9606062,1,0,0.0
918,9610014,2,10,5.0
919,9703164,4,43,10.75
920,9705209,39,411,10.538461538461538
921,9908150,4,38,9.5
922,9910074,5,89,17.8
923,1081,13,110,8.461538461538462
924,9210115,0,0,0.0
925,9502010,3,1,0.3333333333333333
926,9502031,12,26,2.1666666666666665
927,9510201,8,53,6.625
928,9601124,7,21,3.0
929,9708077,10,64,6.4
930,9805084,8,98,12.25
931,9807023,10,47,4.7
932,9809210,15,125,8.333333333333334
933,9901046,13,82,6.3076923076923075
934,9905083,14,106,7.571428571428571
935,1082,33,858,26.0
936,9602136,17,219,12.882352941176471
937,9603090,25,379,15.16
938,9605053,11,134,12.181818181818182
939,9606122,23,455,19.782608695652176
940,9609122,8,148,18.5
941,9610151,20,278,13.9
942,9706109,38,883,23.236842105263158
943,9706195,9,151,16.77777777777778
944,9810068,5,17,3.4
945,9812086,12,280,23.333333333333332
946,9908088,23,527,22.91304347826087
947,9909047,37,910,24.594594594594593
948,9911011,30,531,17.7
949,9911154,22,356,16.181818181818183
950,9912002,10,282,28.2
951,9912022,30,603,20.1
952,9912152,18,419,23.27777777777778
953,9912164,134,3723,27.78358208955224
954,1083,64,1949,30.453125
955,9304102,5,3,0.6
956,9402073,13,27,2.076923076923077
957,9408083,27,140,5.185185185185185
958,9410167,25,152,6.08
959,9501020,17,137,8.058823529411764
960,9501068,6,26,4.333333333333333
961,9504027,20,230,11.5
962,9508154,24,423,17.625
963,9510173,6,49,8.166666666666666
964,9512081,11,122,11.090909090909092
965,9602070,18,316,17.555555555555557
966,9610237,34,613,18.029411764705884
967,9611205,18,418,23.22222222222222
968,9701093,25,425,17.0
969,9704145,16,389,24.3125
970,9707018,16,338,21.125
971,9707126,72,1513,21.01388888888889
972,9707222,17,413,24.294117647058822
973,9708062,49,993,20.26530612244898
974,9709058,64,1416,22.125
975,9710078,18,330,18.333333333333332
976,9711107,17,315,18.529411764705884
977,9803117,5,80,16.0
978,9803145,21,325,15.476190476190476
979,9803265,18,314,17.444444444444443
980,9804123,39,835,21.41025641025641
981,9805191,35,793,22.65714285714286
982,9807067,32,808,25.25
983,9809039,216,6315,29.23611111111111
984,9811228,37,1124,30.37837837837838
985,9812139,24,735,30.625
986,9901020,34,888,26.11764705882353
987,9901162,23,616,26.782608695652176
988,9902055,27,850,31.48148148148148
989,9902202,10,326,32.6
990,9903010,22,633,28.772727272727273
991,9903113,44,1308,29.727272727272727
992,9905173,39,1227,31.46153846153846
993,9906018,154,4357,28.292207792207794
994,9908125,30,934,31.133333333333333
995,9910115,27,1079,39.96296296296296
996,9910144,26,969,37.26923076923077
997,9912067,9,234,26.0
998,1084,8,138,17.25
999,9503099,3,40,13.333333333333334
1000,9912120,4,46,11.5
1001,9912121,11,166,15.090909090909092
1002,9912255,9,232,25.77777777777778
1003,1085,12,670,55.833333333333336
1004,9303103,0,0,0.0
1005,9506121,1,0,0.0
1006,9601064,11,106,9.636363636363637
1007,9601073,2,1,0.5
1008,9702027,6,36,6.0
1009,9709166,3,14,4.666666666666667
1010,9709206,63,1545,24.523809523809526
1011,9710075,5,28,5.6
1012,9806203,6,35,5.833333333333333
1013,9807063,5,27,5.4
1014,9908099,6,223,37.166666666666664
1015,1086,2,14,7.0
1016,9710048,6,29,4.833333333333333
1017,1087,2,1,0.5
1018,9906072,0,0,0.0
1019,9907217,1,0,0.0
1020,1088,1,18,18.0
1021,9611072,18,333,18.5
1022,1089,27,607,22.48148148148148
1023,9512059,22,306,13.909090909090908
1024,9612121,61,1074,17.60655737704918
1025,9708003,22,484,22.0
1026,9708074,9,219,24.333333333333332
1027,9709054,22,551,25.045454545454547
1028,9710121,24,578,24.083333333333332
1029,9711165,7,137,19.571428571428573
1030,9712199,16,420,26.25
1031,9803031,13,244,18.76923076923077
1032,9810116,26,710,27.307692307692307
1033,9810179,18,323,17.944444444444443
1034,9810219,22,582,26.454545454545453
1035,9903166,45,596,13.244444444444444
1036,9907166,9,223,24.77777777777778
1037,9908056,9,189,21.0
1038,9908134,16,362,22.625
1039,9909215,36,1296,36.0
1040,1090,10,118,11.8
1041,9206070,1,0,0.0
1042,9209012,4,0,0.0
1043,9211011,4,0,0.0
1044,9407001,14,78,5.571428571428571
1045,9409179,23,53,2.3043478260869565
1046,9502084,13,62,4.769230769230769
1047,9506206,32,227,7.09375
1048,9804089,9,81,9.0
1049,9904184,9,115,12.777777777777779
1050,9911077,9,111,12.333333333333334
1051,1091,4,16,4.0
1052,9201067,0,0,0.0
1053,9202069,0,0,0.0
1054,9503079,13,53,4.076923076923077
1055,9909042,3,10,3.3333333333333335
1056,1092,11,130,11.818181818181818
1057,1093,30,1071,35.7
1058,9205068,0,0,0.0
1059,9503030,14,88,6.285714285714286
1060,9509067,1,14,14.0
1061,9602045,57,599,10.508771929824562
1062,9603133,20,437,21.85
1063,9606036,24,295,12.291666666666666
1064,9611214,51,1173,23.0
1065,9701019,44,1209,27.477272727272727
1066,9801182,126,2752,21.841269841269842
1067,9805157,24,542,22.583333333333332
1068,9806199,159,5134,32.289308176100626
1069,9808139,46,1046,22.73913043478261
1070,9812093,30,942,31.4
1071,9905137,23,625,27.17391304347826
1072,9906039,64,1561,24.390625
1073,9907023,18,989,54.94444444444444
1074,9908146,24,960,40.0
1075,9910090,24,772,32.166666666666664
1076,9911164,45,1182,26.266666666666666
1077,1094,13,124,9.538461538461538
1078,9303005,0,0,0.0
1079,9512083,7,25,3.5714285714285716
1080,9601116,8,10,1.25
1081,9601141,5,6,1.2
1082,9701065,10,23,2.3
1083,9705043,10,51,5.1
1084,9710092,5,32,6.4
1085,9808062,15,81,5.4
1086,9903130,29,157,5.413793103448276
1087,9905149,6,72,12.0
1088,1096,2,1,0.5
1089,9709157,0,0,0.0
1090,9709158,1,0,0.0
1091,1097,9,78,8.666666666666666
1092,9206003,1,0,0.0
1093,9403084,0,0,0.0
1094,9604161,1,2,2.0
1095,9612039,13,62,4.769230769230769
1096,9701156,1,13,13.0
1097,9710019,6,37,6.166666666666667
1098,9711146,16,68,4.25
1099,9805185,38,257,6.7631578947368425
1100,9909170,2,5,2.5
1101,1098,22,900,40.90909090909091
1102,9611203,85,1845,21.705882352941178
1103,9612080,22,467,21.227272727272727
1104,9708147,17,391,23.0
1105,9709027,17,172,10.117647058823529
1106,9710046,359,7227,20.13091922005571
1107,9710097,9,227,25.22222222222222
1108,9803097,10,178,17.8
1109,9902023,6,99,16.5
1110,9906075,43,877,20.3953488372093
1111,9906153,28,705,25.178571428571427
1112,9907126,12,317,26.416666666666668
1113,9907177,21,905,43.095238095238095
1114,9909148,31,832,26.838709677419356
1115,9909171,11,288,26.181818181818183
1116,1100,3,55,18.333333333333332
1117,9211007,2,0,0.0
1118,9810070,45,226,5.022222222222222
1119,9905223,8,108,13.5
1120,1101,16,449,28.0625
1121,9701165,34,777,22.852941176470587
1122,9802202,20,481,24.05
1123,9803224,17,442,26.0
1124,9806051,50,865,17.3
1125,9808101,53,1154,21.77358490566038
1126,9811168,12,307,25.583333333333332
1127,9811240,23,623,27.08695652173913
1128,9901009,41,826,20.146341463414632
1129,9904054,30,817,27.233333333333334
1130,9912208,25,678,27.12
1131,1102,1,0,0.0
1132,9905013,0,0,0.0
1133,1103,33,1245,37.72727272727273
1134,9302103,1,0,0.0
1135,9408074,9,40,4.444444444444445
1136,9505035,12,39,3.25
1137,9509161,17,192,11.294117647058824
1138,9510101,14,123,8.785714285714286
1139,9510204,19,218,11.473684210526315
1140,9612231,14,234,16.714285714285715
1141,9702107,24,410,17.083333333333332
1142,9706089,9,111,12.333333333333334
1143,9706141,6,66,11.0
1144,9807098,21,427,20.333333333333332
1145,9810206,16,403,25.1875
1146,9903026,25,660,26.4
1147,9905015,26,586,22.53846153846154
1148,9906011,30,592,19.733333333333334
1149,9906224,28,1270,45.357142857142854
1150,9908020,20,501,25.05
1151,9912035,11,126,11.454545454545455
1152,1105,8,192,24.0
1153,9805034,16,368,23.0
1154,9911018,8,185,23.125
1155,9911085,13,284,21.846153846153847
1156,9912038,31,651,21.0
1157,1106,18,392,21.77777777777778
1158,9608024,51,752,14.745098039215685
1159,9706072,17,437,25.705882352941178
1160,9709063,9,221,24.555555555555557
1161,9709199,12,230,19.166666666666668
1162,9712185,36,1027,28.52777777777778
1163,9801183,31,611,19.70967741935484
1164,9801189,15,434,28.933333333333334
1165,9805018,23,438,19.043478260869566
1166,9806028,17,312,18.352941176470587
1167,9806081,12,346,28.833333333333332
1168,9806082,12,227,18.916666666666668
1169,9806108,17,335,19.705882352941178
1170,9903022,25,484,19.36
1171,9903049,23,475,20.652173913043477
1172,9905183,33,657,19.90909090909091
1173,1107,8,107,13.375
1174,9905221,3,16,5.333333333333333
1175,1108,6,32,5.333333333333333
1176,9709133,1,2,2.0
1177,9709134,0,0,0.0
1178,9710025,4,8,2.0
1179,9801192,14,49,3.5
1180,9810182,1,2,2.0
1181,9906170,12,48,4.0
1182,1109,24,849,35.375
1183,9512075,1,3,3.0
1184,9608105,12,143,11.916666666666666
1185,9612062,10,200,20.0
1186,9702161,6,57,9.5
1187,9707123,33,680,20.606060606060606
1188,9709082,5,26,5.2
1189,9710185,3,89,29.666666666666668
1190,9803112,7,94,13.428571428571429
1191,9803160,6,65,10.833333333333334
1192,9808014,23,576,25.043478260869566
1193,9808160,2,90,45.0
1194,9809158,4,65,16.25
1195,9810250,9,262,29.11111111111111
1196,9812212,10,121,12.1
1197,9904196,11,166,15.090909090909092
1198,9909177,34,445,13.088235294117647
1199,9909228,11,750,68.18181818181819
1200,1110,22,274,12.454545454545455
1201,9212088,0,0,0.0
1202,9401059,1,0,0.0
1203,9401092,1,0,0.0
1204,9402008,2,0,0.0
1205,9609174,7,10,1.4285714285714286
1206,9704055,12,34,2.8333333333333335
1207,9704056,14,42,3.0
1208,9710103,14,98,7.0
1209,9711047,11,52,4.7272727272727275
1210,9711110,14,73,5.214285714285714
1211,9801133,18,139,7.722222222222222
1212,9802174,19,157,8.263157894736842
1213,9806110,15,141,9.4
1214,9811212,24,225,9.375
1215,9902117,10,134,13.4
1216,9903096,24,234,9.75
1217,9903119,5,33,6.6
1218,9904199,22,219,9.954545454545455
1219,9907096,16,114,7.125
1220,9910107,3,51,17.0
1221,9910190,26,265,10.192307692307692
1222,9912207,16,121,7.5625
1223,1111,20,351,17.55
1224,9701125,9,189,21.0
1225,9803044,22,476,21.636363636363637
1226,9812219,18,362,20.11111111111111
1227,9906192,12,236,19.666666666666668
1228,9909132,5,208,41.6
1229,9909139,1,75,75.0
1230,9911206,24,489,20.375
1231,9911245,17,362,21.294117647058822
1232,9912293,6,178,29.666666666666668
1233,1112,8,100,12.5
1234,9212049,0,0,0.0
1235,9403058,7,53,7.571428571428571
1236,9503114,7,18,2.5714285714285716
1237,9710208,18,313,17.38888888888889
1238,9805005,6,50,8.333333333333334
1239,1114,19,334,17.57894736842105
1240,9210021,0,0,0.0
1241,9402031,28,54,1.9285714285714286
1242,9403155,3,31,10.333333333333334
1243,9411242,5,49,9.8
1244,9510092,12,142,11.833333333333334
1245,9603015,7,71,10.142857142857142
1246,9704137,30,425,14.166666666666666
1247,9706174,2,10,5.0
1248,9709071,33,354,10.727272727272727
1249,9712251,15,298,19.866666666666667
1250,9801019,16,287,17.9375
1251,9802076,8,82,10.25
1252,9805165,24,613,25.541666666666668
1253,9806195,59,1328,22.508474576271187
1254,9808037,42,930,22.142857142857142
1255,9811033,22,295,13.409090909090908
1256,9906123,7,133,19.0
1257,1115,1,3,3.0
1258,9310025,3,4,1.3333333333333333
1259,1116,1,0,0.0
1260,9812221,0,0,0.0
1261,1117,4,15,3.75
1262,9403067,0,0,0.0
1263,9506041,6,8,1.3333333333333333
1264,9601069,3,14,4.666666666666667
1265,9606114,6,24,4.0
1266,1118,3,141,47.0
1267,1119,1,11,11.0
1268,9210119,11,36,3.272727272727273
1269,1121,16,101,6.3125
1270,9308090,1,0,0.0
1271,9408149,3,5,1.6666666666666667
1272,9412125,1,1,1.0
1273,9601115,4,27,6.75
1274,9604147,1,4,4.0
1275,9605149,3,12,4.0
1276,9606052,10,34,3.4
1277,9606135,11,50,4.545454545454546
1278,9608084,14,86,6.142857142857143
1279,9608157,13,137,10.538461538461538
1280,9701134,1,14,14.0
1281,9803099,1,11,11.0
1282,9901103,20,220,11.0
1283,9903243,3,45,15.0
1284,9905062,7,47,6.714285714285714
1285,9906141,8,81,10.125
1286,1122,32,848,26.5
1287,2125,28,1179,42.107142857142854
1288,3147,47,1065,22.659574468085108
1289,9511080,9,117,13.0
1290,9602135,15,265,17.666666666666668
1291,9810008,19,250,13.157894736842104
1292,9902121,16,295,18.4375
1293,9903203,19,484,25.473684210526315
1294,9903238,32,610,19.0625
1295,9905081,54,1228,22.74074074074074
1296,9905180,34,877,25.794117647058822
1297,9905200,35,1393,39.8
1298,9906127,19,824,43.36842105263158
1299,9906216,39,1548,39.69230769230769
1300,9908066,13,777,59.76923076923077
1301,9911040,17,467,27.470588235294116
1302,9911060,12,235,19.583333333333332
1303,9911152,15,886,59.06666666666667
1304,9912013,27,558,20.666666666666668
1305,9912191,19,498,26.210526315789473
1306,1123,23,569,24.73913043478261
1307,11116,4,120,30.0
1308,9705116,28,622,22.214285714285715
1309,9712130,26,478,18.384615384615383
1310,9812224,36,1210,33.611111111111114
1311,9904157,1,15,15.0
1312,9905157,13,393,30.23076923076923
1313,9905185,1,2,2.0
1314,9907140,78,2074,26.58974358974359
1315,9910241,11,405,36.81818181818182
1316,9911173,30,930,31.0
1317,1124,26,115,4.423076923076923
1318,9205015,1,0,0.0
1319,9208032,0,0,0.0
1320,9301002,1,0,0.0
1321,9302133,0,0,0.0
1322,9303041,1,0,0.0
1323,9303149,2,0,0.0
1324,9307045,1,0,0.0
1325,9312047,4,1,0.25
1326,9312158,2,1,0.5
1327,9401096,2,1,0.5
1328,9401137,8,10,1.25
1329,9501049,3,7,2.3333333333333335
1330,9612069,5,7,1.4
1331,9712058,0,0,0.0
1332,9801099,3,3,1.0
1333,9802020,6,41,6.833333333333333
1334,9805108,10,25,2.5
1335,9806241,6,18,3.0
1336,9904012,3,21,7.0
1337,9907084,14,65,4.642857142857143
1338,9910232,2,13,6.5
1339,9912246,8,22,2.75
1340,9912267,6,45,7.5
1341,1125,28,770,27.5
1342,9607038,11,192,17.454545454545453
1343,9701018,3,8,2.6666666666666665
1344,9704161,13,303,23.307692307692307
1345,9704165,21,326,15.523809523809524
1346,9705040,28,692,24.714285714285715
1347,9706129,2,10,5.0
1348,9707246,29,821,28.310344827586206
1349,9708163,4,23,5.75
1350,9710223,16,318,19.875
1351,9801165,15,278,18.533333333333335
1352,9801202,11,214,19.454545454545453
1353,9802133,32,855,26.71875
1354,9803040,14,312,22.285714285714285
1355,9803041,27,610,22.59259259259259
1356,9803216,26,589,22.653846153846153
1357,9804202,27,614,22.74074074074074
1358,9805209,26,610,23.46153846153846
1359,9806168,11,42,3.8181818181818183
1360,9809204,60,1600,26.666666666666668
1361,9811101,50,871,17.42
1362,9905144,60,1447,24.116666666666667
1363,9906041,75,1737,23.16
1364,1126,18,391,21.72222222222222
1365,9605136,18,233,12.944444444444445
1366,9611204,35,577,16.485714285714284
1367,9806022,15,342,22.8
1368,9808122,16,349,21.8125
1369,9809195,9,189,21.0
1370,9811133,23,483,21.0
1371,9902071,58,1421,24.5
1372,9903225,14,255,18.214285714285715
1373,9910202,22,424,19.272727272727273
1374,1127,25,677,27.08
1375,9512077,14,181,12.928571428571429
1376,9601003,15,243,16.2
1377,9604119,14,249,17.785714285714285
1378,9610249,17,380,22.352941176470587
1379,9611159,29,599,20.655172413793103
1380,9611173,12,225,18.75
1381,9701149,25,507,20.28
1382,9701166,48,853,17.770833333333332
1383,9704021,12,250,20.833333333333332
1384,9802179,21,538,25.61904761904762
1385,9803049,5,50,10.0
1386,9903210,49,1252,25.551020408163264
1387,1128,14,183,13.071428571428571
1388,9206034,0,0,0.0
1389,9301018,2,0,0.0
1390,9309137,6,4,0.6666666666666666
1391,9310060,4,18,4.5
1392,9501136,14,50,3.5714285714285716
1393,9506169,29,162,5.586206896551724
1394,9509007,7,77,11.0
1395,9810006,30,257,8.566666666666666
1396,9902011,24,100,4.166666666666667
1397,9903072,12,71,5.916666666666667
1398,9904159,2,9,4.5
1399,9907125,11,54,4.909090909090909
1400,9910218,17,164,9.647058823529411
1401,9912196,25,204,8.16
1402,1129,5,11,2.2
1403,9606105,0,0,0.0
1404,9710225,2,5,2.5
1405,9807078,3,3,1.0
1406,9911063,5,3,0.6
1407,1130,10,271,27.1
1408,9909109,17,467,27.470588235294116
1409,1131,29,1178,40.62068965517241
1410,9203018,0,0,0.0
1411,9310194,4,0,0.0
1412,9512222,4,57,14.25
1413,9802198,22,683,31.045454545454547
1414,9803131,58,1302,22.448275862068964
1415,9804062,50,1017,20.34
1416,9805097,44,1581,35.93181818181818
1417,9805146,25,633,25.32
1418,9805151,1,10,10.0
1419,9807187,11,192,17.454545454545453
1420,9808032,17,364,21.41176470588235
1421,9808097,10,115,11.5
1422,9810090,13,255,19.615384615384617
1423,9810142,49,1282,26.163265306122447
1424,9810205,15,350,23.333333333333332
1425,9810227,17,279,16.41176470588235
1426,9901149,30,684,22.8
1427,9903046,20,996,49.8
1428,9903143,27,596,22.074074074074073
1429,9903214,38,876,23.05263157894737
1430,9903269,20,500,25.0
1431,9911195,13,241,18.53846153846154
1432,1132,30,641,21.366666666666667
1433,9403096,12,51,4.25
1434,9506104,6,51,8.5
1435,9711020,5,81,16.2
1436,9811211,18,185,10.277777777777779
1437,9902196,26,476,18.307692307692307
1438,9905038,10,92,9.2
1439,9905078,21,563,26.80952380952381
1440,9911229,10,52,5.2
1441,1133,25,688,27.52
1442,9609209,17,251,14.764705882352942
1443,9704185,29,645,22.24137931034483
1444,9903104,48,1500,31.25
1445,9908193,40,1200,30.0
1446,1134,11,130,11.818181818181818
1447,9506097,0,0,0.0
1448,9809102,35,626,17.885714285714286
1449,9903249,11,55,5.0
1450,9904044,9,74,8.222222222222221
1451,9912037,6,191,31.833333333333332
1452,1135,18,457,25.38888888888889
1453,9607201,68,1149,16.897058823529413
1454,9711094,13,298,22.923076923076923
1455,9711097,26,468,18.0
1456,9712211,16,338,21.125
1457,9803127,19,318,16.736842105263158
1458,9804139,9,123,13.666666666666666
1459,9804164,40,758,18.95
1460,9804174,23,437,19.0
1461,9905162,39,738,18.923076923076923
1462,9911186,34,579,17.029411764705884
1463,1136,9,25,2.7777777777777777
1464,9507059,0,0,0.0
1465,9611054,1,0,0.0
1466,9704210,0,0,0.0
1467,9705172,6,2,0.3333333333333333
