,first_365_days,label,label_name
4121,1.0,1,"(0, 10]"
4122,1.0,1,"(0, 10]"
4123,1.0,1,"(0, 10]"
4124,19.0,2,"(10, 20]"
4125,28.0,3,"(20, 405]"
4126,22.0,3,"(20, 405]"
4127,0.0,0,"(-1, 0]"
4128,1.0,1,"(0, 10]"
4130,3.0,1,"(0, 10]"
4131,6.0,1,"(0, 10]"
4132,0.0,0,"(-1, 0]"
4133,26.0,3,"(20, 405]"
4134,16.0,2,"(10, 20]"
4135,1.0,1,"(0, 10]"
4136,2.0,1,"(0, 10]"
4137,1.0,1,"(0, 10]"
4138,1.0,1,"(0, 10]"
4139,0.0,0,"(-1, 0]"
4140,1.0,1,"(0, 10]"
4141,23.0,3,"(20, 405]"
4142,12.0,2,"(10, 20]"
4143,0.0,0,"(-1, 0]"
4144,1.0,1,"(0, 10]"
4145,0.0,0,"(-1, 0]"
4147,44.0,3,"(20, 405]"
4148,17.0,2,"(10, 20]"
4149,3.0,1,"(0, 10]"
4151,14.0,2,"(10, 20]"
4152,2.0,1,"(0, 10]"
4153,2.0,1,"(0, 10]"
4154,2.0,1,"(0, 10]"
4155,8.0,1,"(0, 10]"
4157,0.0,0,"(-1, 0]"
4158,6.0,1,"(0, 10]"
4159,1.0,1,"(0, 10]"
4160,27.0,3,"(20, 405]"
4161,0.0,0,"(-1, 0]"
4162,0.0,0,"(-1, 0]"
4163,1.0,1,"(0, 10]"
4164,1.0,1,"(0, 10]"
4165,14.0,2,"(10, 20]"
4166,28.0,3,"(20, 405]"
4167,0.0,0,"(-1, 0]"
4170,0.0,0,"(-1, 0]"
4171,4.0,1,"(0, 10]"
4172,0.0,0,"(-1, 0]"
4174,0.0,0,"(-1, 0]"
4175,0.0,0,"(-1, 0]"
4176,1.0,1,"(0, 10]"
4177,2.0,1,"(0, 10]"
4178,2.0,1,"(0, 10]"
4179,4.0,1,"(0, 10]"
4180,0.0,0,"(-1, 0]"
4181,1.0,1,"(0, 10]"
4182,2.0,1,"(0, 10]"
4183,24.0,3,"(20, 405]"
4184,2.0,1,"(0, 10]"
4185,4.0,1,"(0, 10]"
4186,3.0,1,"(0, 10]"
4187,6.0,1,"(0, 10]"
4188,5.0,1,"(0, 10]"
4189,0.0,0,"(-1, 0]"
4190,3.0,1,"(0, 10]"
4191,2.0,1,"(0, 10]"
4192,1.0,1,"(0, 10]"
4193,1.0,1,"(0, 10]"
4194,6.0,1,"(0, 10]"
4195,8.0,1,"(0, 10]"
4196,6.0,1,"(0, 10]"
4198,3.0,1,"(0, 10]"
4199,2.0,1,"(0, 10]"
4201,3.0,1,"(0, 10]"
4203,1.0,1,"(0, 10]"
4204,0.0,0,"(-1, 0]"
4205,0.0,0,"(-1, 0]"
4206,12.0,2,"(10, 20]"
5001,8.0,1,"(0, 10]"
5002,0.0,0,"(-1, 0]"
5003,7.0,1,"(0, 10]"
5004,2.0,1,"(0, 10]"
5005,14.0,2,"(10, 20]"
5006,91.0,3,"(20, 405]"
5007,5.0,1,"(0, 10]"
5008,1.0,1,"(0, 10]"
5009,2.0,1,"(0, 10]"
5010,2.0,1,"(0, 10]"
5011,0.0,0,"(-1, 0]"
5013,6.0,1,"(0, 10]"
5014,7.0,1,"(0, 10]"
5015,59.0,3,"(20, 405]"
5016,24.0,3,"(20, 405]"
5017,2.0,1,"(0, 10]"
5018,1.0,1,"(0, 10]"
5021,12.0,2,"(10, 20]"
5025,25.0,3,"(20, 405]"
5026,29.0,3,"(20, 405]"
5027,4.0,1,"(0, 10]"
5028,6.0,1,"(0, 10]"
5029,29.0,3,"(20, 405]"
5031,113.0,3,"(20, 405]"
5032,25.0,3,"(20, 405]"
5033,1.0,1,"(0, 10]"
5035,1.0,1,"(0, 10]"
5036,62.0,3,"(20, 405]"
5037,2.0,1,"(0, 10]"
5039,1.0,1,"(0, 10]"
5040,95.0,3,"(20, 405]"
5041,5.0,1,"(0, 10]"
5042,0.0,0,"(-1, 0]"
5044,4.0,1,"(0, 10]"
5045,2.0,1,"(0, 10]"
5046,34.0,3,"(20, 405]"
5047,10.0,1,"(0, 10]"
5048,91.0,3,"(20, 405]"
5049,20.0,2,"(10, 20]"
5051,0.0,0,"(-1, 0]"
5052,9.0,1,"(0, 10]"
5053,4.0,1,"(0, 10]"
5054,7.0,1,"(0, 10]"
5055,0.0,0,"(-1, 0]"
5056,1.0,1,"(0, 10]"
5057,0.0,0,"(-1, 0]"
5059,9.0,1,"(0, 10]"
5060,1.0,1,"(0, 10]"
5061,0.0,0,"(-1, 0]"
5062,1.0,1,"(0, 10]"
5063,3.0,1,"(0, 10]"
5064,2.0,1,"(0, 10]"
5065,8.0,1,"(0, 10]"
5066,5.0,1,"(0, 10]"
5067,22.0,3,"(20, 405]"
5068,6.0,1,"(0, 10]"
5071,1.0,1,"(0, 10]"
5072,5.0,1,"(0, 10]"
5073,45.0,3,"(20, 405]"
5075,2.0,1,"(0, 10]"
5076,4.0,1,"(0, 10]"
5077,4.0,1,"(0, 10]"
5078,0.0,0,"(-1, 0]"
5080,3.0,1,"(0, 10]"
5081,1.0,1,"(0, 10]"
5082,0.0,0,"(-1, 0]"
5083,5.0,1,"(0, 10]"
5085,15.0,2,"(10, 20]"
5086,3.0,1,"(0, 10]"
5087,12.0,2,"(10, 20]"
5088,3.0,1,"(0, 10]"
5089,1.0,1,"(0, 10]"
5090,19.0,2,"(10, 20]"
5091,12.0,2,"(10, 20]"
5092,1.0,1,"(0, 10]"
5093,1.0,1,"(0, 10]"
5094,2.0,1,"(0, 10]"
5095,1.0,1,"(0, 10]"
5096,0.0,0,"(-1, 0]"
5097,0.0,0,"(-1, 0]"
5098,1.0,1,"(0, 10]"
5099,1.0,1,"(0, 10]"
5100,1.0,1,"(0, 10]"
5101,8.0,1,"(0, 10]"
5103,2.0,1,"(0, 10]"
5104,1.0,1,"(0, 10]"
5105,0.0,0,"(-1, 0]"
5106,1.0,1,"(0, 10]"
5107,1.0,1,"(0, 10]"
5108,3.0,1,"(0, 10]"
5109,0.0,0,"(-1, 0]"
5110,3.0,1,"(0, 10]"
5111,2.0,1,"(0, 10]"
5112,2.0,1,"(0, 10]"
5113,1.0,1,"(0, 10]"
5114,6.0,1,"(0, 10]"
5115,7.0,1,"(0, 10]"
5116,3.0,1,"(0, 10]"
5117,0.0,0,"(-1, 0]"
5119,2.0,1,"(0, 10]"
5120,4.0,1,"(0, 10]"
5121,3.0,1,"(0, 10]"
5122,6.0,1,"(0, 10]"
5123,16.0,2,"(10, 20]"
5124,1.0,1,"(0, 10]"
5125,4.0,1,"(0, 10]"
5126,6.0,1,"(0, 10]"
5127,19.0,2,"(10, 20]"
5129,82.0,3,"(20, 405]"
5130,0.0,0,"(-1, 0]"
5132,1.0,1,"(0, 10]"
5134,2.0,1,"(0, 10]"
5135,4.0,1,"(0, 10]"
5136,9.0,1,"(0, 10]"
5137,8.0,1,"(0, 10]"
5138,2.0,1,"(0, 10]"
5139,16.0,2,"(10, 20]"
5142,3.0,1,"(0, 10]"
5143,2.0,1,"(0, 10]"
5144,1.0,1,"(0, 10]"
5145,12.0,2,"(10, 20]"
5146,1.0,1,"(0, 10]"
5147,7.0,1,"(0, 10]"
5148,11.0,2,"(10, 20]"
5150,1.0,1,"(0, 10]"
5151,8.0,1,"(0, 10]"
5152,7.0,1,"(0, 10]"
5153,4.0,1,"(0, 10]"
5154,4.0,1,"(0, 10]"
5155,1.0,1,"(0, 10]"
5156,3.0,1,"(0, 10]"
5157,6.0,1,"(0, 10]"
5158,3.0,1,"(0, 10]"
5159,6.0,1,"(0, 10]"
5160,2.0,1,"(0, 10]"
5161,2.0,1,"(0, 10]"
5162,10.0,1,"(0, 10]"
5163,11.0,2,"(10, 20]"
5164,1.0,1,"(0, 10]"
5165,5.0,1,"(0, 10]"
5166,2.0,1,"(0, 10]"
5167,4.0,1,"(0, 10]"
5168,2.0,1,"(0, 10]"
5169,1.0,1,"(0, 10]"
5170,4.0,1,"(0, 10]"
5172,5.0,1,"(0, 10]"
5173,5.0,1,"(0, 10]"
5174,5.0,1,"(0, 10]"
5175,2.0,1,"(0, 10]"
5178,2.0,1,"(0, 10]"
5179,6.0,1,"(0, 10]"
5180,0.0,0,"(-1, 0]"
5181,1.0,1,"(0, 10]"
5182,11.0,2,"(10, 20]"
5183,11.0,2,"(10, 20]"
5185,9.0,1,"(0, 10]"
5186,3.0,1,"(0, 10]"
5187,2.0,1,"(0, 10]"
5189,4.0,1,"(0, 10]"
5190,0.0,0,"(-1, 0]"
5191,0.0,0,"(-1, 0]"
5192,3.0,1,"(0, 10]"
5193,2.0,1,"(0, 10]"
5194,6.0,1,"(0, 10]"
5195,1.0,1,"(0, 10]"
5197,3.0,1,"(0, 10]"
5198,1.0,1,"(0, 10]"
5199,9.0,1,"(0, 10]"
5200,1.0,1,"(0, 10]"
5201,2.0,1,"(0, 10]"
5202,3.0,1,"(0, 10]"
5204,64.0,3,"(20, 405]"
5205,0.0,0,"(-1, 0]"
5206,8.0,1,"(0, 10]"
5208,39.0,3,"(20, 405]"
5209,6.0,1,"(0, 10]"
5210,8.0,1,"(0, 10]"
5211,1.0,1,"(0, 10]"
5212,5.0,1,"(0, 10]"
5213,3.0,1,"(0, 10]"
5214,1.0,1,"(0, 10]"
5215,2.0,1,"(0, 10]"
5216,0.0,0,"(-1, 0]"
5217,23.0,3,"(20, 405]"
5218,0.0,0,"(-1, 0]"
5219,3.0,1,"(0, 10]"
5220,4.0,1,"(0, 10]"
5221,1.0,1,"(0, 10]"
5222,13.0,2,"(10, 20]"
5223,3.0,1,"(0, 10]"
5224,5.0,1,"(0, 10]"
5225,6.0,1,"(0, 10]"
5226,4.0,1,"(0, 10]"
5227,1.0,1,"(0, 10]"
5229,3.0,1,"(0, 10]"
5230,10.0,1,"(0, 10]"
5231,1.0,1,"(0, 10]"
5232,4.0,1,"(0, 10]"
5233,4.0,1,"(0, 10]"
5234,4.0,1,"(0, 10]"
5235,5.0,1,"(0, 10]"
5236,3.0,1,"(0, 10]"
5237,4.0,1,"(0, 10]"
5239,21.0,3,"(20, 405]"
5241,3.0,1,"(0, 10]"
5242,12.0,2,"(10, 20]"
5244,15.0,2,"(10, 20]"
5245,6.0,1,"(0, 10]"
5246,10.0,1,"(0, 10]"
5247,42.0,3,"(20, 405]"
5248,9.0,1,"(0, 10]"
5249,2.0,1,"(0, 10]"
5250,4.0,1,"(0, 10]"
5251,7.0,1,"(0, 10]"
5253,9.0,1,"(0, 10]"
5254,3.0,1,"(0, 10]"
5255,4.0,1,"(0, 10]"
5256,0.0,0,"(-1, 0]"
5257,1.0,1,"(0, 10]"
5258,0.0,0,"(-1, 0]"
5259,3.0,1,"(0, 10]"
5261,0.0,0,"(-1, 0]"
5262,0.0,0,"(-1, 0]"
5263,0.0,0,"(-1, 0]"
5265,8.0,1,"(0, 10]"
5266,2.0,1,"(0, 10]"
5267,1.0,1,"(0, 10]"
5268,6.0,1,"(0, 10]"
5269,1.0,1,"(0, 10]"
5270,8.0,1,"(0, 10]"
5272,26.0,3,"(20, 405]"
5273,7.0,1,"(0, 10]"
5274,1.0,1,"(0, 10]"
5275,3.0,1,"(0, 10]"
5276,12.0,2,"(10, 20]"
5277,6.0,1,"(0, 10]"
5278,1.0,1,"(0, 10]"
5279,2.0,1,"(0, 10]"
5280,2.0,1,"(0, 10]"
5281,0.0,0,"(-1, 0]"
5282,0.0,0,"(-1, 0]"
5283,8.0,1,"(0, 10]"
5285,0.0,0,"(-1, 0]"
5286,0.0,0,"(-1, 0]"
5287,1.0,1,"(0, 10]"
5288,0.0,0,"(-1, 0]"
6001,3.0,1,"(0, 10]"
6003,7.0,1,"(0, 10]"
6004,2.0,1,"(0, 10]"
6005,5.0,1,"(0, 10]"
6006,1.0,1,"(0, 10]"
6007,16.0,2,"(10, 20]"
6008,7.0,1,"(0, 10]"
6009,5.0,1,"(0, 10]"
6010,2.0,1,"(0, 10]"
6011,2.0,1,"(0, 10]"
6012,1.0,1,"(0, 10]"
6013,20.0,2,"(10, 20]"
6014,8.0,1,"(0, 10]"
6015,1.0,1,"(0, 10]"
6017,1.0,1,"(0, 10]"
6018,10.0,1,"(0, 10]"
6019,2.0,1,"(0, 10]"
6020,0.0,0,"(-1, 0]"
6022,3.0,1,"(0, 10]"
6023,35.0,3,"(20, 405]"
6024,2.0,1,"(0, 10]"
6025,4.0,1,"(0, 10]"
6026,3.0,1,"(0, 10]"
6027,2.0,1,"(0, 10]"
6028,11.0,2,"(10, 20]"
6029,2.0,1,"(0, 10]"
6030,14.0,2,"(10, 20]"
6031,1.0,1,"(0, 10]"
6033,12.0,2,"(10, 20]"
6034,4.0,1,"(0, 10]"
6035,4.0,1,"(0, 10]"
6036,2.0,1,"(0, 10]"
6037,5.0,1,"(0, 10]"
6038,0.0,0,"(-1, 0]"
6039,1.0,1,"(0, 10]"
6041,1.0,1,"(0, 10]"
6042,0.0,0,"(-1, 0]"
6043,2.0,1,"(0, 10]"
6044,2.0,1,"(0, 10]"
6046,7.0,1,"(0, 10]"
6047,20.0,2,"(10, 20]"
6048,14.0,2,"(10, 20]"
6049,1.0,1,"(0, 10]"
6050,1.0,1,"(0, 10]"
6051,6.0,1,"(0, 10]"
6052,5.0,1,"(0, 10]"
6054,1.0,1,"(0, 10]"
6056,3.0,1,"(0, 10]"
6057,3.0,1,"(0, 10]"
6058,3.0,1,"(0, 10]"
6059,13.0,2,"(10, 20]"
6060,14.0,2,"(10, 20]"
6061,1.0,1,"(0, 10]"
6062,69.0,3,"(20, 405]"
6063,0.0,0,"(-1, 0]"
6064,9.0,1,"(0, 10]"
6066,30.0,3,"(20, 405]"
6067,7.0,1,"(0, 10]"
6068,18.0,2,"(10, 20]"
6069,4.0,1,"(0, 10]"
6070,7.0,1,"(0, 10]"
6071,74.0,3,"(20, 405]"
6073,3.0,1,"(0, 10]"
6075,1.0,1,"(0, 10]"
6076,2.0,1,"(0, 10]"
6077,3.0,1,"(0, 10]"
6078,1.0,1,"(0, 10]"
6079,2.0,1,"(0, 10]"
6080,1.0,1,"(0, 10]"
6082,1.0,1,"(0, 10]"
6083,0.0,0,"(-1, 0]"
6084,1.0,1,"(0, 10]"
6085,37.0,3,"(20, 405]"
6086,0.0,0,"(-1, 0]"
6087,5.0,1,"(0, 10]"
6088,1.0,1,"(0, 10]"
6089,1.0,1,"(0, 10]"
6090,5.0,1,"(0, 10]"
6091,23.0,3,"(20, 405]"
6093,13.0,2,"(10, 20]"
6094,6.0,1,"(0, 10]"
6095,1.0,1,"(0, 10]"
6096,2.0,1,"(0, 10]"
6097,1.0,1,"(0, 10]"
6098,6.0,1,"(0, 10]"
6099,0.0,0,"(-1, 0]"
6100,18.0,2,"(10, 20]"
6101,1.0,1,"(0, 10]"
6102,10.0,1,"(0, 10]"
6103,6.0,1,"(0, 10]"
6105,1.0,1,"(0, 10]"
6106,2.0,1,"(0, 10]"
6107,8.0,1,"(0, 10]"
6108,3.0,1,"(0, 10]"
6109,2.0,1,"(0, 10]"
6110,1.0,1,"(0, 10]"
6111,1.0,1,"(0, 10]"
6112,44.0,3,"(20, 405]"
6113,7.0,1,"(0, 10]"
6114,14.0,2,"(10, 20]"
6115,11.0,2,"(10, 20]"
6116,0.0,0,"(-1, 0]"
6117,9.0,1,"(0, 10]"
6118,0.0,0,"(-1, 0]"
6119,22.0,3,"(20, 405]"
6120,6.0,1,"(0, 10]"
6121,2.0,1,"(0, 10]"
6122,4.0,1,"(0, 10]"
6123,1.0,1,"(0, 10]"
6132,9.0,1,"(0, 10]"
6134,1.0,1,"(0, 10]"
6135,1.0,1,"(0, 10]"
6137,3.0,1,"(0, 10]"
6138,0.0,0,"(-1, 0]"
6139,34.0,3,"(20, 405]"
6140,2.0,1,"(0, 10]"
6141,2.0,1,"(0, 10]"
6143,1.0,1,"(0, 10]"
6144,5.0,1,"(0, 10]"
6145,16.0,2,"(10, 20]"
6146,11.0,2,"(10, 20]"
6147,3.0,1,"(0, 10]"
6148,2.0,1,"(0, 10]"
6149,1.0,1,"(0, 10]"
6150,0.0,0,"(-1, 0]"
6151,8.0,1,"(0, 10]"
6152,1.0,1,"(0, 10]"
6153,1.0,1,"(0, 10]"
6154,1.0,1,"(0, 10]"
6156,3.0,1,"(0, 10]"
6157,1.0,1,"(0, 10]"
6158,6.0,1,"(0, 10]"
6160,15.0,2,"(10, 20]"
6161,1.0,1,"(0, 10]"
6162,3.0,1,"(0, 10]"
6163,2.0,1,"(0, 10]"
6164,1.0,1,"(0, 10]"
6165,2.0,1,"(0, 10]"
6166,0.0,0,"(-1, 0]"
6167,0.0,0,"(-1, 0]"
6168,9.0,1,"(0, 10]"
6169,2.0,1,"(0, 10]"
6170,1.0,1,"(0, 10]"
6171,7.0,1,"(0, 10]"
6172,0.0,0,"(-1, 0]"
6175,1.0,1,"(0, 10]"
6176,6.0,1,"(0, 10]"
6177,1.0,1,"(0, 10]"
6178,0.0,0,"(-1, 0]"
6179,3.0,1,"(0, 10]"
6180,1.0,1,"(0, 10]"
6181,7.0,1,"(0, 10]"
6183,1.0,1,"(0, 10]"
6184,1.0,1,"(0, 10]"
6185,0.0,0,"(-1, 0]"
6186,2.0,1,"(0, 10]"
6187,3.0,1,"(0, 10]"
6189,15.0,2,"(10, 20]"
6190,2.0,1,"(0, 10]"
6191,8.0,1,"(0, 10]"
6192,12.0,2,"(10, 20]"
6193,19.0,2,"(10, 20]"
6196,10.0,1,"(0, 10]"
6198,2.0,1,"(0, 10]"
6199,1.0,1,"(0, 10]"
6200,2.0,1,"(0, 10]"
6201,2.0,1,"(0, 10]"
6202,26.0,3,"(20, 405]"
6203,27.0,3,"(20, 405]"
6204,10.0,1,"(0, 10]"
6207,4.0,1,"(0, 10]"
6208,2.0,1,"(0, 10]"
6209,21.0,3,"(20, 405]"
6210,12.0,2,"(10, 20]"
6211,0.0,0,"(-1, 0]"
6213,7.0,1,"(0, 10]"
6214,2.0,1,"(0, 10]"
6215,13.0,2,"(10, 20]"
6216,4.0,1,"(0, 10]"
6217,1.0,1,"(0, 10]"
6219,35.0,3,"(20, 405]"
6220,2.0,1,"(0, 10]"
6221,1.0,1,"(0, 10]"
6222,6.0,1,"(0, 10]"
6223,3.0,1,"(0, 10]"
6224,33.0,3,"(20, 405]"
6225,16.0,2,"(10, 20]"
6226,12.0,2,"(10, 20]"
6227,1.0,1,"(0, 10]"
6228,1.0,1,"(0, 10]"
6229,1.0,1,"(0, 10]"
6230,1.0,1,"(0, 10]"
6231,3.0,1,"(0, 10]"
6232,24.0,3,"(20, 405]"
6233,1.0,1,"(0, 10]"
6234,4.0,1,"(0, 10]"
6235,13.0,2,"(10, 20]"
6236,33.0,3,"(20, 405]"
6237,2.0,1,"(0, 10]"
6238,1.0,1,"(0, 10]"
6239,10.0,1,"(0, 10]"
6240,49.0,3,"(20, 405]"
6241,1.0,1,"(0, 10]"
6242,1.0,1,"(0, 10]"
6243,1.0,1,"(0, 10]"
6245,3.0,1,"(0, 10]"
6246,20.0,2,"(10, 20]"
6247,14.0,2,"(10, 20]"
6248,2.0,1,"(0, 10]"
6249,2.0,1,"(0, 10]"
6251,30.0,3,"(20, 405]"
7001,1.0,1,"(0, 10]"
7002,2.0,1,"(0, 10]"
7003,0.0,0,"(-1, 0]"
7004,0.0,0,"(-1, 0]"
7005,0.0,0,"(-1, 0]"
7007,9.0,1,"(0, 10]"
7008,0.0,0,"(-1, 0]"
7009,2.0,1,"(0, 10]"
7011,16.0,2,"(10, 20]"
7012,5.0,1,"(0, 10]"
7013,2.0,1,"(0, 10]"
7014,1.0,1,"(0, 10]"
7015,5.0,1,"(0, 10]"
7016,1.0,1,"(0, 10]"
7017,0.0,0,"(-1, 0]"
7018,62.0,3,"(20, 405]"
7019,10.0,1,"(0, 10]"
7020,8.0,1,"(0, 10]"
7021,1.0,1,"(0, 10]"
7022,5.0,1,"(0, 10]"
7023,6.0,1,"(0, 10]"
7024,18.0,2,"(10, 20]"
7025,2.0,1,"(0, 10]"
7026,0.0,0,"(-1, 0]"
7027,0.0,0,"(-1, 0]"
7028,0.0,0,"(-1, 0]"
7029,26.0,3,"(20, 405]"
7030,6.0,1,"(0, 10]"
7031,1.0,1,"(0, 10]"
7032,1.0,1,"(0, 10]"
7033,1.0,1,"(0, 10]"
7035,13.0,2,"(10, 20]"
7036,14.0,2,"(10, 20]"
7037,1.0,1,"(0, 10]"
7038,1.0,1,"(0, 10]"
7039,2.0,1,"(0, 10]"
7040,1.0,1,"(0, 10]"
7041,3.0,1,"(0, 10]"
7042,1.0,1,"(0, 10]"
7043,48.0,3,"(20, 405]"
7044,52.0,3,"(20, 405]"
7045,0.0,0,"(-1, 0]"
7046,7.0,1,"(0, 10]"
7047,2.0,1,"(0, 10]"
7048,13.0,2,"(10, 20]"
7049,4.0,1,"(0, 10]"
7050,13.0,2,"(10, 20]"
7051,5.0,1,"(0, 10]"
7052,14.0,2,"(10, 20]"
7053,7.0,1,"(0, 10]"
7054,1.0,1,"(0, 10]"
7055,2.0,1,"(0, 10]"
7056,2.0,1,"(0, 10]"
7058,2.0,1,"(0, 10]"
7060,8.0,1,"(0, 10]"
7061,3.0,1,"(0, 10]"
7062,13.0,2,"(10, 20]"
7063,3.0,1,"(0, 10]"
7064,52.0,3,"(20, 405]"
7065,11.0,2,"(10, 20]"
7067,11.0,2,"(10, 20]"
7069,8.0,1,"(0, 10]"
7071,8.0,1,"(0, 10]"
7072,1.0,1,"(0, 10]"
7073,1.0,1,"(0, 10]"
7074,6.0,1,"(0, 10]"
7075,13.0,2,"(10, 20]"
7076,3.0,1,"(0, 10]"
7077,2.0,1,"(0, 10]"
7078,39.0,3,"(20, 405]"
7079,5.0,1,"(0, 10]"
7081,0.0,0,"(-1, 0]"
7082,7.0,1,"(0, 10]"
7084,0.0,0,"(-1, 0]"
7086,1.0,1,"(0, 10]"
7087,2.0,1,"(0, 10]"
7088,0.0,0,"(-1, 0]"
7089,31.0,3,"(20, 405]"
7090,13.0,2,"(10, 20]"
7092,2.0,1,"(0, 10]"
7093,0.0,0,"(-1, 0]"
7094,1.0,1,"(0, 10]"
7095,1.0,1,"(0, 10]"
7096,14.0,2,"(10, 20]"
7097,12.0,2,"(10, 20]"
7099,5.0,1,"(0, 10]"
7100,10.0,1,"(0, 10]"
7101,1.0,1,"(0, 10]"
7102,2.0,1,"(0, 10]"
7104,5.0,1,"(0, 10]"
7105,4.0,1,"(0, 10]"
7106,15.0,2,"(10, 20]"
7107,14.0,2,"(10, 20]"
7108,1.0,1,"(0, 10]"
7109,6.0,1,"(0, 10]"
7110,0.0,0,"(-1, 0]"
7115,0.0,0,"(-1, 0]"
7116,3.0,1,"(0, 10]"
7119,3.0,1,"(0, 10]"
7120,34.0,3,"(20, 405]"
7121,4.0,1,"(0, 10]"
7122,0.0,0,"(-1, 0]"
7123,2.0,1,"(0, 10]"
7124,4.0,1,"(0, 10]"
7125,6.0,1,"(0, 10]"
7126,3.0,1,"(0, 10]"
7127,5.0,1,"(0, 10]"
7128,0.0,0,"(-1, 0]"
7129,1.0,1,"(0, 10]"
7130,2.0,1,"(0, 10]"
7131,15.0,2,"(10, 20]"
7132,0.0,0,"(-1, 0]"
7133,1.0,1,"(0, 10]"
7134,0.0,0,"(-1, 0]"
7135,1.0,1,"(0, 10]"
7136,0.0,0,"(-1, 0]"
7137,2.0,1,"(0, 10]"
7138,5.0,1,"(0, 10]"
7139,0.0,0,"(-1, 0]"
7140,12.0,2,"(10, 20]"
7141,4.0,1,"(0, 10]"
7142,2.0,1,"(0, 10]"
7143,1.0,1,"(0, 10]"
7144,3.0,1,"(0, 10]"
7145,5.0,1,"(0, 10]"
7146,23.0,3,"(20, 405]"
7147,23.0,3,"(20, 405]"
7148,2.0,1,"(0, 10]"
7150,1.0,1,"(0, 10]"
7152,1.0,1,"(0, 10]"
7153,35.0,3,"(20, 405]"
7154,4.0,1,"(0, 10]"
7156,10.0,1,"(0, 10]"
7157,9.0,1,"(0, 10]"
7158,7.0,1,"(0, 10]"
7159,2.0,1,"(0, 10]"
7160,0.0,0,"(-1, 0]"
7161,2.0,1,"(0, 10]"
7164,1.0,1,"(0, 10]"
7165,1.0,1,"(0, 10]"
7166,4.0,1,"(0, 10]"
7168,17.0,2,"(10, 20]"
7169,5.0,1,"(0, 10]"
7170,31.0,3,"(20, 405]"
7171,3.0,1,"(0, 10]"
7172,1.0,1,"(0, 10]"
7173,3.0,1,"(0, 10]"
7174,4.0,1,"(0, 10]"
7175,43.0,3,"(20, 405]"
7176,5.0,1,"(0, 10]"
7177,29.0,3,"(20, 405]"
7179,4.0,1,"(0, 10]"
7181,8.0,1,"(0, 10]"
7182,1.0,1,"(0, 10]"
7183,1.0,1,"(0, 10]"
7184,0.0,0,"(-1, 0]"
7185,4.0,1,"(0, 10]"
7186,0.0,0,"(-1, 0]"
7187,2.0,1,"(0, 10]"
7189,3.0,1,"(0, 10]"
7191,73.0,3,"(20, 405]"
7192,1.0,1,"(0, 10]"
7195,5.0,1,"(0, 10]"
7197,6.0,1,"(0, 10]"
7198,1.0,1,"(0, 10]"
7199,3.0,1,"(0, 10]"
7200,3.0,1,"(0, 10]"
7202,3.0,1,"(0, 10]"
7203,8.0,1,"(0, 10]"
7204,45.0,3,"(20, 405]"
7205,8.0,1,"(0, 10]"
7206,8.0,1,"(0, 10]"
7207,1.0,1,"(0, 10]"
7208,3.0,1,"(0, 10]"
7209,18.0,2,"(10, 20]"
7210,0.0,0,"(-1, 0]"
7211,5.0,1,"(0, 10]"
7213,4.0,1,"(0, 10]"
7214,1.0,1,"(0, 10]"
7215,15.0,2,"(10, 20]"
7216,1.0,1,"(0, 10]"
7217,25.0,3,"(20, 405]"
7219,0.0,0,"(-1, 0]"
7220,7.0,1,"(0, 10]"
7221,1.0,1,"(0, 10]"
7222,4.0,1,"(0, 10]"
7223,2.0,1,"(0, 10]"
7224,1.0,1,"(0, 10]"
7225,0.0,0,"(-1, 0]"
7226,53.0,3,"(20, 405]"
7227,0.0,0,"(-1, 0]"
7228,0.0,0,"(-1, 0]"
7230,3.0,1,"(0, 10]"
7231,8.0,1,"(0, 10]"
7232,2.0,1,"(0, 10]"
7233,5.0,1,"(0, 10]"
7234,8.0,1,"(0, 10]"
7235,14.0,2,"(10, 20]"
7236,5.0,1,"(0, 10]"
7237,3.0,1,"(0, 10]"
7238,2.0,1,"(0, 10]"
7239,8.0,1,"(0, 10]"
7240,0.0,0,"(-1, 0]"
7241,4.0,1,"(0, 10]"
7242,5.0,1,"(0, 10]"
7243,5.0,1,"(0, 10]"
7245,1.0,1,"(0, 10]"
7246,1.0,1,"(0, 10]"
7247,16.0,2,"(10, 20]"
7248,1.0,1,"(0, 10]"
7249,1.0,1,"(0, 10]"
7250,8.0,1,"(0, 10]"
7252,5.0,1,"(0, 10]"
7253,2.0,1,"(0, 10]"
7254,7.0,1,"(0, 10]"
7255,18.0,2,"(10, 20]"
8001,53.0,3,"(20, 405]"
8002,10.0,1,"(0, 10]"
8003,0.0,0,"(-1, 0]"
8005,1.0,1,"(0, 10]"
8008,7.0,1,"(0, 10]"
8009,4.0,1,"(0, 10]"
8010,5.0,1,"(0, 10]"
8011,0.0,0,"(-1, 0]"
8012,12.0,2,"(10, 20]"
8013,73.0,3,"(20, 405]"
8014,0.0,0,"(-1, 0]"
8015,24.0,3,"(20, 405]"
8016,22.0,3,"(20, 405]"
8020,2.0,1,"(0, 10]"
8021,1.0,1,"(0, 10]"
8022,3.0,1,"(0, 10]"
8023,15.0,2,"(10, 20]"
8025,2.0,1,"(0, 10]"
8027,4.0,1,"(0, 10]"
8028,3.0,1,"(0, 10]"
8029,2.0,1,"(0, 10]"
8030,6.0,1,"(0, 10]"
